task,seed,lambda,lambda_max_fraction,mask_id,selected_groups,cost,objective,kkt_residual,iterations,converged
synthetic_cheap_signal,51966,0.005819980991116499,0.03909590507397029,55,"[0, 1, 2, 4, 5]",295.0,0.44259881615657026,9.510019391030638e-08,84,True
synthetic_cheap_signal,51966,0.005074315679237606,0.03408687492513176,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4386237831416331,9.259443799993065e-08,86,True
synthetic_cheap_signal,51966,0.004424186204707346,0.02971960976381563,63,"[0, 1, 2, 3, 4, 5]",355.0,0.43505850382378713,9.610718573653141e-08,87,True
synthetic_cheap_signal,51966,0.0038573523626073704,0.025911885629101027,63,"[0, 1, 2, 3, 4, 5]",355.0,0.43187196858723476,9.668531515107723e-08,88,True
synthetic_cheap_signal,51966,0.0033631421827320877,0.022592013225997663,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4290327406565167,9.469715792467657e-08,89,True
synthetic_cheap_signal,51966,0.002932251004838585,0.019697488207127474,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4265098173556271,9.056929166619837e-08,90,True
synthetic_cheap_signal,51966,0.0025565662966982048,0.017173814382484817,63,"[0, 1, 2, 3, 4, 5]",355.0,0.42427328174903833,9.374678525247831e-08,90,True
synthetic_cheap_signal,51966,0.002229014916740722,0.014973477701452282,63,"[0, 1, 2, 3, 4, 5]",355.0,0.42229474833631575,9.493871987084633e-08,90,True
synthetic_cheap_signal,51966,0.0019434299456538456,0.013055051689888427,63,"[0, 1, 2, 3, 4, 5]",355.0,0.42054764393625266,9.432667476514976e-08,90,True
synthetic_cheap_signal,51966,0.001694434579732083,0.011382417500052658,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4190073608913312,9.216800928379823e-08,90,True
synthetic_cheap_signal,51966,0.0014773408999962127,0.0099240838889863,63,"[0, 1, 2, 3, 4, 5]",355.0,0.41765131414564904,9.759543894817708e-08,89,True
synthetic_cheap_signal,51966,0.0012880616111757533,0.008652594322355657,63,"[0, 1, 2, 3, 4, 5]",355.0,0.41645892808482954,9.271306023364437e-08,89,True
synthetic_cheap_signal,51966,0.0011230330888347651,0.0075440100411030275,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4154115738605665,9.562284986282544e-08,88,True
synthetic_cheap_signal,51966,0.0009791482858234684,0.006577459358428474,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4144924734485305,9.755096338381887e-08,87,True
synthetic_cheap_signal,51966,0.0008536982348630481,0.005734744701566264,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4136865829389401,9.857997324851883e-08,86,True
synthetic_cheap_signal,51966,0.0007443210459132447,0.005,63,"[0, 1, 2, 3, 4, 5]",355.0,0.41298046448303305,9.88082653021273e-08,85,True
synthetic_cheap_signal,51966,0.0,0.0,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4080876191774897,9.892460707707599e-08,110,True
synthetic_expensive_signal,51966,0.1673308212383577,1.05,0,[],0.0,0.680530754550748,5.6190283466892174e-08,17,True
synthetic_expensive_signal,51966,0.14589212767628218,0.9154723136264682,16,[4],90.0,0.6796014635776263,8.055283458451559e-08,12,True
synthetic_expensive_signal,51966,0.127200193965423,0.7981805304919988,16,[4],90.0,0.6751558356439858,7.572678458267323e-08,14,True
synthetic_expensive_signal,51966,0.11090310082215361,0.6959163589915349,16,[4],90.0,0.6681290418673651,9.758844210081083e-08,15,True
synthetic_expensive_signal,51966,0.0966940174266728,0.6067544373871318,16,[4],90.0,0.6594336875929087,9.217622848990428e-08,17,True
synthetic_expensive_signal,51966,0.084305424616604,0.5290160843789748,16,[4],90.0,0.6497438933701838,8.999320974001198e-08,19,True
synthetic_expensive_signal,51966,0.07350407821430881,0.4612376940114618,20,"[2, 4]",125.0,0.638829726923291,6.039917065013517e-08,22,True
synthetic_expensive_signal,51966,0.06408661766079445,0.4021431798746762,20,"[2, 4]",125.0,0.6264396430391005,8.510953967233653e-08,24,True
synthetic_expensive_signal,51966,0.055875737278497484,0.35061994979902356,20,"[2, 4]",125.0,0.6132265144807894,7.643560184077993e-08,27,True
synthetic_expensive_signal,51966,0.04871684807802931,0.3056979587105792,20,"[2, 4]",125.0,0.5996887754815188,7.380067929586456e-08,30,True
synthetic_expensive_signal,51966,0.042475167259602535,0.26653144526825,20,"[2, 4]",125.0,0.5862012158712058,7.426074393801063e-08,33,True
synthetic_expensive_signal,51966,0.03703318061220909,0.23238300843231544,20,"[2, 4]",125.0,0.5730403037304783,7.618011547603752e-08,36,True
synthetic_expensive_signal,51966,0.032288430034291354,0.2026097241685818,20,"[2, 4]",125.0,0.5604041316732075,7.842308798423611e-08,39,True
synthetic_expensive_signal,51966,0.02815158452081814,0.17665104090269723,20,"[2, 4]",125.0,0.5484284840314446,8.010170200769596e-08,42,True
synthetic_expensive_signal,51966,0.024544758298594718,0.15401822582830108,20,"[2, 4]",125.0,0.5371999095709765,8.053174160752814e-08,45,True
synthetic_expensive_signal,51966,0.02140004444477805,0.13428516337112248,20,"[2, 4]",125.0,0.5267664080123936,7.926132749933677e-08,48,True
synthetic_expensive_signal,51966,0.01865823638054306,0.11708033256863788,20,"[2, 4]",125.0,0.5171461835958758,9.455144983809774e-08,50,True
synthetic_expensive_signal,51966,0.016267713169033617,0.10207981232073073,20,"[2, 4]",125.0,0.5083348143339469,8.722746018066507e-08,53,True
synthetic_expensive_signal,51966,0.014183467630730445,0.08900118281887143,20,"[2, 4]",125.0,0.5003111092211296,9.506210541079927e-08,55,True
synthetic_expensive_signal,51966,0.01236625897823897,0.07759820833398522,20,"[2, 4]",125.0,0.4930418691910083,9.89663277959873e-08,57,True
synthetic_expensive_signal,51966,0.010781874016869065,0.06765620125407824,20,"[2, 4]",125.0,0.48648572621229563,9.884321108698158e-08,59,True
synthetic_expensive_signal,51966,0.009400483001383072,0.05898798008880854,20,"[2, 4]",125.0,0.48059620474794124,9.507985004539448e-08,61,True
synthetic_expensive_signal,51966,0.008196078021411852,0.051430345341003415,30,"[1, 2, 3, 4]",205.0,0.4753184693014832,8.971613942795353e-08,63,True
synthetic_expensive_signal,51966,0.007145983341833288,0.04484100689517775,62,"[1, 2, 3, 4, 5]",345.0,0.4705704205269502,9.925497079030222e-08,64,True
synthetic_expensive_signal,51966,0.006230428479127928,0.03909590507397029,62,"[1, 2, 3, 4, 5]",345.0,0.4662917147258421,8.978396910605496e-08,66,True
synthetic_expensive_signal,51966,0.0054321759758776,0.03408687492513176,62,"[1, 2, 3, 4, 5]",345.0,0.4624492144862804,9.185824435383523e-08,67,True
synthetic_expensive_signal,51966,0.004736196865393127,0.02971960976381563,63,"[0, 1, 2, 3, 4, 5]",355.0,0.45900535418150235,9.625852000156202e-08,68,True
synthetic_expensive_signal,51966,0.004129387716335118,0.025911885629101027,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4559224654985203,9.409516965601483e-08,69,True
synthetic_expensive_signal,51966,0.0036003239300324073,0.022592013225997663,63,"[0, 1, 2, 3, 4, 5]",355.0,0.45317167912623674,8.940009061273507e-08,70,True
synthetic_expensive_signal,51966,0.0031390446457442915,0.019697488207127474,63,"[0, 1, 2, 3, 4, 5]",355.0,0.45072428179702534,9.478884624067586e-08,70,True
synthetic_expensive_signal,51966,0.002736865204206003,0.017173814382484817,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4485523131727374,9.805875841168443e-08,70,True
synthetic_expensive_signal,51966,0.0023862136386459494,0.01497347770145228,63,"[0, 1, 2, 3, 4, 5]",355.0,0.44662904859064695,9.927379945868997e-08,70,True
synthetic_expensive_signal,51966,0.002080488114836419,0.013055051689888427,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4449293191391959,9.861925399147692e-08,70,True
synthetic_expensive_signal,51966,0.0018139326361539673,0.011382417500052658,63,"[0, 1, 2, 3, 4, 5]",355.0,0.44342970205410237,9.635862028012814e-08,70,True
synthetic_expensive_signal,51966,0.0015815286735070782,0.0099240838889863,63,"[0, 1, 2, 3, 4, 5]",355.0,0.44210861131469065,9.279451019085222e-08,70,True
synthetic_expensive_signal,51966,0.001378900679811546,0.008652594322355657,63,"[0, 1, 2, 3, 4, 5]",355.0,0.44094631380557175,9.96785419713383e-08,69,True
synthetic_expensive_signal,51966,0.0012022337101030346,0.007544010041103028,63,"[0, 1, 2, 3, 4, 5]",355.0,0.43992489180612204,9.3645350417627e-08,69,True
synthetic_expensive_signal,51966,0.001048201596293103,0.006577459358428475,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4390281683718151,9.82505028755694e-08,68,True
synthetic_expensive_signal,51966,0.0009139043242908605,0.005734744701566264,63,"[0, 1, 2, 3, 4, 5]",355.0,0.43824160853613553,9.059955356933325e-08,68,True
synthetic_expensive_signal,51966,0.00079681343446837,0.005,63,"[0, 1, 2, 3, 4, 5]",355.0,0.43755220621900587,9.338426418616751e-08,67,True
synthetic_expensive_signal,51966,0.0,0.0,63,"[0, 1, 2, 3, 4, 5]",355.0,0.43276961348195425,9.686251138088741e-08,86,True
synthetic_free_signal,51966,0.011567515162970146,1.05,0,[],0.0,0.4710633393822532,8.707699953646183e-08,78,True
synthetic_free_signal,51966,0.010085466542050983,0.9154723136264682,48,"[4, 5]",230.0,0.47104985847881375,9.617590868980036e-08,29,True
synthetic_free_signal,51966,0.008793300370717856,0.7981805304919986,52,"[2, 4, 5]",265.0,0.47096539724546915,8.881387368783949e-08,38,True
synthetic_free_signal,51966,0.0076666886045652916,0.6959163589915349,53,"[0, 2, 4, 5]",275.0,0.4708137045681229,8.701660278612591e-08,41,True
synthetic_free_signal,51966,0.006684420147309587,0.6067544373871318,61,"[0, 2, 3, 4, 5]",335.0,0.4706078683464584,9.938483799361865e-08,41,True
synthetic_free_signal,51966,0.005828001502389415,0.5290160843789748,61,"[0, 2, 3, 4, 5]",335.0,0.470357950541897,8.767236484761691e-08,42,True
synthetic_free_signal,51966,0.005081308589724733,0.46123769401146186,63,"[0, 1, 2, 3, 4, 5]",355.0,0.47008145069411417,9.316839696254279e-08,42,True
synthetic_free_signal,51966,0.0044302831722717595,0.4021431798746762,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4697889010294677,9.912734884218981e-08,42,True
synthetic_free_signal,51966,0.003862668176895273,0.35061994979902356,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4694931690592532,9.20627025222066e-08,43,True
synthetic_free_signal,51966,0.003367776926355854,0.3056979587105792,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4692038504254424,9.595241552213776e-08,43,True
synthetic_free_signal,51966,0.002936291937665552,0.26653144526825,63,"[0, 1, 2, 3, 4, 5]",355.0,0.46892727513821353,9.656534273332735e-08,43,True
synthetic_free_signal,51966,0.00256008949872136,0.2323830084323154,63,"[0, 1, 2, 3, 4, 5]",355.0,0.46866736750709936,9.473545188207743e-08,43,True
synthetic_free_signal,51966,0.0022320867204621607,0.20260972416858178,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4684263020352957,9.115196027007898e-08,43,True
synthetic_free_signal,51966,0.0019461081849489617,0.17665104090269723,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4682050011924199,8.6370134739561e-08,43,True
synthetic_free_signal,51966,0.0016967696787072695,0.15401822582830108,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4680035109010217,9.526455732168236e-08,42,True
synthetic_free_signal,51966,0.0014793768223403643,0.13428516337112248,63,"[0, 1, 2, 3, 4, 5]",355.0,0.46782128166290604,8.823428985184539e-08,42,True
synthetic_free_signal,51966,0.0012898366878793391,0.11708033256863788,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4676573770928461,9.542144127613307e-08,41,True
synthetic_free_signal,51966,0.0011245807398601898,0.10207981232073071,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4675106268337737,8.698575987366118e-08,41,True
synthetic_free_signal,51966,0.0009804976493138792,0.08900118281887141,63,"[0, 1, 2, 3, 4, 5]",355.0,0.467379737085461,9.27581881264931e-08,40,True
synthetic_free_signal,51966,0.0008548747157358956,0.07759820833398522,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4672633690394756,9.837862886398394e-08,39,True
synthetic_free_signal,51966,0.0007453467941671523,0.06765620125407824,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4671601932016851,8.826152564748295e-08,39,True
synthetic_free_signal,51966,0.0006498517658193085,0.05898798008880854,63,"[0, 1, 2, 3, 4, 5]",355.0,0.46706892576116427,9.276572124763508e-08,38,True
synthetic_free_signal,51966,0.0005665917138750933,0.051430345341003415,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4669883517322908,9.717933031580258e-08,37,True
synthetic_free_signal,51966,0.0004939990735074452,0.04484100689517775,63,"[0, 1, 2, 3, 4, 5]",355.0,0.46691733847593964,8.632066914068165e-08,37,True
synthetic_free_signal,51966,0.00043070711881256456,0.03909590507397029,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4668548423308458,8.988527171262539e-08,36,True
synthetic_free_signal,51966,0.0003755242310045033,0.03408687492513176,63,"[0, 1, 2, 3, 4, 5]",355.0,0.46679991040853014,9.341890665701045e-08,35,True
synthetic_free_signal,51966,0.00032741146340999327,0.029719609763815633,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4667516790835269,9.689703325546572e-08,34,True
synthetic_free_signal,51966,0.00028546298087216604,0.025911885629101024,63,"[0, 1, 2, 3, 4, 5]",355.0,0.46670937030962645,8.540244985247107e-08,34,True
synthetic_free_signal,51966,0.00024888900528928574,0.02259201322599766,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4666722865887365,8.824450708543224e-08,33,True
synthetic_free_signal,51966,0.0002170009461984502,0.019697488207127474,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4666398051876684,9.11237693979207e-08,32,True
synthetic_free_signal,51966,0.00018919843645278847,0.017173814382484817,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4666113720256799,9.399000701359051e-08,31,True
synthetic_free_signal,51966,0.00016495802890851871,0.014973477701452282,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4665864955254325,9.685045873774545e-08,30,True
synthetic_free_signal,51966,0.00014382334131061278,0.013055051689888427,63,"[0, 1, 2, 3, 4, 5]",355.0,0.4665647406248054,9.971227671240662e-08,29,True
